label,pt0_x,pt0_y,pt1_x,pt1_y,pt2_x,pt2_y,pt3_x,pt3_y,pt4_x,pt4_y,pt5_x,pt5_y,pt6_x,pt6_y,pt7_x,pt7_y,pt8_x,pt8_y,pt9_x,pt9_y,pt10_x,pt10_y,pt11_x,pt11_y,pt12_x,pt12_y,pt13_x,pt13_y,pt14_x,pt14_y,pt15_x,pt15_y,pt16_x,pt16_y,pt17_x,pt17_y,pt18_x,pt18_y,pt19_x,pt19_y,pt20_x,pt20_y
BACKWARD,0.0,0.0,0.02485865354537964,-0.03791379928588867,0.02736586332321167,-0.09835416078567505,-0.01031184196472168,-0.1258651614189148,-0.040137261152267456,-0.13965266942977905,0.02436557412147522,-0.15561366081237793,0.03165721893310547,-0.2209411859512329,0.03509989380836487,-0.26187819242477417,0.036384910345077515,-0.2960970103740692,-0.00664365291595459,-0.15010249614715576,-0.018462181091308594,-0.2179279923439026,-0.026303917169570923,-0.2606242895126343,-0.0350726842880249,-0.29644298553466797,-0.031526386737823486,-0.1264892816543579,-0.04184412956237793,-0.14560747146606445,-0.027657121419906616,-0.10757619142532349,-0.018940508365631104,-0.08624351024627686,-0.052465856075286865,-0.09410101175308228,-0.059501826763153076,-0.11237019300460815,-0.0485764741897583,-0.08662033081054688,-0.041624218225479126,-0.07010149955749512
BACKWARD,0.0,0.0,0.024927377700805664,-0.038056015968322754,0.027304798364639282,-0.09912306070327759,-0.010441809892654419,-0.12713688611984253,-0.041034847497940063,-0.1395341157913208,0.0242345929145813,-0.1558513045310974,0.031043559312820435,-0.2209838628768921,0.03416648507118225,-0.2620878219604492,0.03490912914276123,-0.29667389392852783,-0.006572812795639038,-0.15026229619979858,-0.01906237006187439,-0.21754539012908936,-0.027239322662353516,-0.2604721188545227,-0.036670565605163574,-0.2964465022087097,-0.031051218509674072,-0.12710070610046387,-0.04100567102432251,-0.14597982168197632,-0.02625831961631775,-0.10904127359390259,-0.0178738534450531,-0.0871133804321289,-0.05165988206863403,-0.09583711624145508,-0.057070523500442505,-0.11469829082489014,-0.04580464959144592,-0.08917003870010376,-0.03908759355545044,-0.07174384593963623
BACKWARD,0.0,0.0,0.02465537190437317,-0.03939056396484375,0.02567461133003235,-0.10042864084243774,-0.012391626834869385,-0.1283566951751709,-0.042717188596725464,-0.1409021019935608,0.022982150316238403,-0.15492135286331177,0.029033422470092773,-0.22058171033859253,0.03197598457336426,-0.2621586322784424,0.03252166509628296,-0.2970089912414551,-0.0077939629554748535,-0.1488344669342041,-0.02040022611618042,-0.21688348054885864,-0.028814256191253662,-0.2602742612361908,-0.03855261206626892,-0.2967393696308136,-0.032253772020339966,-0.12513208389282227,-0.042827308177948,-0.144176185131073,-0.02730649709701538,-0.10824191570281982,-0.01801624894142151,-0.08721059560775757,-0.05267101526260376,-0.09275674819946289,-0.058394789695739746,-0.11239379644393921,-0.04613831639289856,-0.08746117353439331,-0.038358718156814575,-0.07020610570907593
BACKWARD,0.0,0.0,0.045561760663986206,-0.04424327611923218,0.057113081216812134,-0.14474862813949585,0.011417597532272339,-0.2099030613899231,-0.03711439669132233,-0.2341485619544983,0.06244426965713501,-0.22613638639450073,0.08660289645195007,-0.324993371963501,0.10360190272331238,-0.38593292236328125,0.11382532119750977,-0.4354930520057678,0.020294189453125,-0.2269565463066101,0.016592413187026978,-0.3377441167831421,0.01943609118461609,-0.40673118829727173,0.015472441911697388,-0.46404433250427246,-0.017784088850021362,-0.20085400342941284,-0.020057231187820435,-0.2532823085784912,0.001532524824142456,-0.19623017311096191,0.006262868642807007,-0.15540921688079834,-0.053348228335380554,-0.16123372316360474,-0.04672658443450928,-0.22416198253631592,-0.024408161640167236,-0.18681585788726807,-0.01722058653831482,-0.14724504947662354
BACKWARD,0.0,0.0,0.025325149297714233,-0.035531699657440186,0.0283413827419281,-0.09641158580780029,-0.010382145643234253,-0.12738323211669922,-0.04144841432571411,-0.14112156629562378,0.025558292865753174,-0.15390682220458984,0.03142303228378296,-0.22062981128692627,0.0336766242980957,-0.26259493827819824,0.0345282256603241,-0.2974177598953247,-0.004849225282669067,-0.14788907766342163,-0.01782280206680298,-0.2167389988899231,-0.0270577073097229,-0.25972115993499756,-0.03686171770095825,-0.29518306255340576,-0.028951972723007202,-0.12397199869155884,-0.03952762484550476,-0.14929711818695068,-0.024354755878448486,-0.11187410354614258,-0.015222281217575073,-0.08854007720947266,-0.04975411295890808,-0.09142738580703735,-0.0547100305557251,-0.11716020107269287,-0.04272663593292236,-0.09104311466217041,-0.036030352115631104,-0.07215416431427002
BACKWARD,0.0,0.0,0.024989962577819824,-0.03270083665847778,0.027926892042160034,-0.09056788682937622,-0.01064196228981018,-0.12050414085388184,-0.04112395644187927,-0.13619327545166016,0.026480138301849365,-0.1489902138710022,0.032187432050704956,-0.21569621562957764,0.03420618176460266,-0.25706493854522705,0.035026758909225464,-0.2920439541339874,-0.0047397613525390625,-0.14365631341934204,-0.01838815212249756,-0.2120378017425537,-0.027474403381347656,-0.2535446286201477,-0.036336541175842285,-0.2884058356285095,-0.028724342584609985,-0.12083160877227783,-0.03878948092460632,-0.1427696943283081,-0.02394607663154602,-0.10479813814163208,-0.014854580163955688,-0.08238494396209717,-0.04825398325920105,-0.08990347385406494,-0.0521293580532074,-0.11361974477767944,-0.04005822539329529,-0.08663046360015869,-0.033139199018478394,-0.06843173503875732
BACKWARD,0.0,0.0,0.0258447527885437,-0.03349804878234863,0.027771353721618652,-0.09455251693725586,-0.010810166597366333,-0.1260175108909607,-0.041711390018463135,-0.14059388637542725,0.02558806538581848,-0.153797447681427,0.030794769525527954,-0.21952879428863525,0.03350147604942322,-0.26119664311408997,0.03476545214653015,-0.2955434322357178,-0.0046631693840026855,-0.14822262525558472,-0.017972499132156372,-0.21565359830856323,-0.026486366987228394,-0.2592569589614868,-0.03529149293899536,-0.29436901211738586,-0.028439611196517944,-0.12398898601531982,-0.04132404923439026,-0.14817756414413452,-0.025927484035491943,-0.11081594228744507,-0.01659524440765381,-0.08653086423873901,-0.04912659525871277,-0.09059709310531616,-0.0554313063621521,-0.1151549220085144,-0.04360765218734741,-0.08932697772979736,-0.03716805577278137,-0.07052373886108398
BACKWARD,0.0,0.0,0.025886356830596924,-0.033366620540618896,0.026000767946243286,-0.09425830841064453,-0.012389600276947021,-0.125349223613739,-0.04362201690673828,-0.14196622371673584,0.024388611316680908,-0.1525048017501831,0.02872273325920105,-0.21918588876724243,0.03116828203201294,-0.2616801857948303,0.03167852759361267,-0.29680636525154114,-0.005615532398223877,-0.14657491445541382,-0.01904374361038208,-0.21320903301239014,-0.02712392807006836,-0.2573300004005432,-0.036119043827056885,-0.29265567660331726,-0.029011696577072144,-0.1227186918258667,-0.04097399115562439,-0.14726179838180542,-0.02460348606109619,-0.11094671487808228,-0.01566910743713379,-0.08691626787185669,-0.04869890213012695,-0.08989065885543823,-0.05335521697998047,-0.11508435010910034,-0.04043692350387573,-0.08909380435943604,-0.033888399600982666,-0.06948179006576538
BACKWARD,0.0,0.0,0.02536797523498535,-0.03556239604949951,0.02615782618522644,-0.09930253028869629,-0.013556629419326782,-0.13184261322021484,-0.04674914479255676,-0.1456136703491211,0.023150920867919922,-0.15653103590011597,0.02694764733314514,-0.22493630647659302,0.029859960079193115,-0.26693007349967957,0.0308854877948761,-0.3013911247253418,-0.007328778505325317,-0.14988553524017334,-0.021553486585617065,-0.21812987327575684,-0.029897719621658325,-0.26208293437957764,-0.03915977478027344,-0.29732075333595276,-0.031210631132125854,-0.12533676624298096,-0.04276052117347717,-0.14944928884506226,-0.026373296976089478,-0.11275678873062134,-0.017500102519989014,-0.08858299255371094,-0.05121031403541565,-0.09255897998809814,-0.05648881196975708,-0.11937904357910156,-0.04346701502799988,-0.09297788143157959,-0.03721538186073303,-0.07221680879592896
BACKWARD,0.0,0.0,0.02536797523498535,-0.03556239604949951,0.02615782618522644,-0.09930253028869629,-0.013556629419326782,-0.13184261322021484,-0.04674914479255676,-0.1456136703491211,0.023150920867919922,-0.15653103590011597,0.02694764733314514,-0.22493630647659302,0.029859960079193115,-0.26693007349967957,0.0308854877948761,-0.3013911247253418,-0.007328778505325317,-0.14988553524017334,-0.021553486585617065,-0.21812987327575684,-0.029897719621658325,-0.26208293437957764,-0.03915977478027344,-0.29732075333595276,-0.031210631132125854,-0.12533676624298096,-0.04276052117347717,-0.14944928884506226,-0.026373296976089478,-0.11275678873062134,-0.017500102519989014,-0.08858299255371094,-0.05121031403541565,-0.09255897998809814,-0.05648881196975708,-0.11937904357910156,-0.04346701502799988,-0.09297788143157959,-0.03721538186073303,-0.07221680879592896
BACKWARD,0.0,0.0,0.02559030055999756,-0.03573501110076904,0.024123281240463257,-0.09887176752090454,-0.014987945556640625,-0.1308000683784485,-0.047005027532577515,-0.14617818593978882,0.02283400297164917,-0.15773522853851318,0.02714952826499939,-0.22569584846496582,0.029773026704788208,-0.26859232783317566,0.030556589365005493,-0.30340537428855896,-0.007541000843048096,-0.15128737688064575,-0.022150427103042603,-0.2190987467765808,-0.030727654695510864,-0.26398414373397827,-0.040010005235672,-0.29927152395248413,-0.03126931190490723,-0.12695461511611938,-0.044279247522354126,-0.15126532316207886,-0.027910977602005005,-0.11428236961364746,-0.01893937587738037,-0.08956849575042725,-0.05148884654045105,-0.09435391426086426,-0.05808421969413757,-0.12050795555114746,-0.04539448022842407,-0.09384936094284058,-0.039108991622924805,-0.0731016993522644
BACKWARD,0.0,0.0,0.024219542741775513,-0.03881865739822388,0.019534140825271606,-0.10056442022323608,-0.018312782049179077,-0.12853163480758667,-0.04972279071807861,-0.1418725848197937,0.017038941383361816,-0.159881591796875,0.022064536809921265,-0.22621947526931763,0.023569554090499878,-0.26913994550704956,0.0224611759185791,-0.30328369140625,-0.012402266263961792,-0.15306180715560913,-0.028006672859191895,-0.22051239013671875,-0.03680133819580078,-0.2654723525047302,-0.04620596766471863,-0.2996356785297394,-0.035578250885009766,-0.12806135416030884,-0.048486918210983276,-0.1528332233428955,-0.03233477473258972,-0.1200900673866272,-0.02370777726173401,-0.09802621603012085,-0.055095940828323364,-0.09501504898071289,-0.06194707751274109,-0.1188233494758606,-0.04982632398605347,-0.09728813171386719,-0.043429940938949585,-0.08115732669830322
BACKWARD,0.0,0.0,0.024011164903640747,-0.03905606269836426,0.019799113273620605,-0.10027086734771729,-0.018484055995941162,-0.12947618961334229,-0.050201863050460815,-0.14494073390960693,0.01675400137901306,-0.16287964582443237,0.019953995943069458,-0.2300439476966858,0.020873427391052246,-0.27322378754615784,0.019928187131881714,-0.30733931064605713,-0.012998074293136597,-0.15397721529006958,-0.029519200325012207,-0.22165584564208984,-0.039203524589538574,-0.26592326164245605,-0.04938969016075134,-0.300193727016449,-0.03550198674201965,-0.1268795132637024,-0.04974856972694397,-0.15413272380828857,-0.03174355626106262,-0.12053894996643066,-0.022015422582626343,-0.09689807891845703,-0.054287075996398926,-0.09119826555252075,-0.061943233013153076,-0.11959946155548096,-0.048198431730270386,-0.09636896848678589,-0.040893346071243286,-0.07706785202026367
BACKWARD,0.0,0.0,0.025031834840774536,-0.0382540225982666,0.02205139398574829,-0.09880560636520386,-0.015878885984420776,-0.12873303890228271,-0.04757183790206909,-0.14327824115753174,0.017576664686203003,-0.16227203607559204,0.020426899194717407,-0.22962510585784912,0.021163254976272583,-0.2727104723453522,0.019750207662582397,-0.3067046105861664,-0.012552320957183838,-0.1537318229675293,-0.029792696237564087,-0.22139805555343628,-0.04043707251548767,-0.2650286555290222,-0.05120605230331421,-0.29928290843963623,-0.035173654556274414,-0.12696003913879395,-0.048118919134140015,-0.1519070267677307,-0.029812216758728027,-0.11833548545837402,-0.019743651151657104,-0.09481877088546753,-0.05375248193740845,-0.09155255556106567,-0.059628814458847046,-0.1187295913696289,-0.04538834095001221,-0.09561502933502197,-0.03774431347846985,-0.07640749216079712
BACKWARD,0.0,0.0,0.04586765170097351,-0.04280000925064087,0.05842101573944092,-0.14332598447799683,0.012161821126937866,-0.20860886573791504,-0.037795960903167725,-0.2316986322402954,0.06318342685699463,-0.2235044240951538,0.08667993545532227,-0.3228703737258911,0.10374617576599121,-0.38323652744293213,0.11410903930664062,-0.4326014220714569,0.02135881781578064,-0.22529011964797974,0.018750309944152832,-0.33614659309387207,0.02164006233215332,-0.4044018089771271,0.017589837312698364,-0.4615750014781952,-0.01666918396949768,-0.20029783248901367,-0.017950832843780518,-0.2542915940284729,0.0024146437644958496,-0.19621747732162476,0.006470829248428345,-0.15518134832382202,-0.05249097943305969,-0.16160476207733154,-0.046883195638656616,-0.22427749633789062,-0.02499830722808838,-0.18744748830795288,-0.017626196146011353,-0.14829206466674805
BACKWARD,0.0,0.0,0.023882180452346802,-0.03918337821960449,0.020009487867355347,-0.10105031728744507,-0.018040627241134644,-0.13098597526550293,-0.04932531714439392,-0.1473979353904724,0.016986757516860962,-0.1625843048095703,0.020509958267211914,-0.22935134172439575,0.02127167582511902,-0.2730604410171509,0.020167410373687744,-0.3071620464324951,-0.012864917516708374,-0.15395599603652954,-0.029693156480789185,-0.22230952978134155,-0.03976324200630188,-0.2668081521987915,-0.050013333559036255,-0.30082762241363525,-0.035349875688552856,-0.12743216753005981,-0.04954630136489868,-0.15424489974975586,-0.031171321868896484,-0.1197667121887207,-0.021148353815078735,-0.09553396701812744,-0.053828805685043335,-0.09241652488708496,-0.06121090054512024,-0.12097632884979248,-0.04695424437522888,-0.09676116704940796,-0.0391879677772522,-0.0764649510383606
BACKWARD,0.0,0.0,0.022959023714065552,-0.04089003801345825,0.019555985927581787,-0.10111910104751587,-0.017919808626174927,-0.13178575038909912,-0.04890984296798706,-0.14960044622421265,0.015840917825698853,-0.16361373662948608,0.018505245447158813,-0.22995054721832275,0.01869302988052368,-0.27296555042266846,0.016795754432678223,-0.30722159147262573,-0.013789534568786621,-0.15551573038101196,-0.030153632164001465,-0.22223734855651855,-0.04020881652832031,-0.2659112215042114,-0.050523996353149414,-0.3000790476799011,-0.03656676411628723,-0.12892889976501465,-0.04989272356033325,-0.1568140983581543,-0.03157681226730347,-0.1209229826927185,-0.02190437912940979,-0.09662294387817383,-0.05528664588928223,-0.09328824281692505,-0.06248888373374939,-0.1231885552406311,-0.04798388481140137,-0.09789973497390747,-0.039977312088012695,-0.07734602689743042
BACKWARD,0.0,0.0,0.023521125316619873,-0.04037463665008545,0.018777549266815186,-0.10219931602478027,-0.01976493000984192,-0.1314062476158142,-0.051194995641708374,-0.14745289087295532,0.01552492380142212,-0.16262221336364746,0.01914083957672119,-0.22885280847549438,0.019767194986343384,-0.2721373438835144,0.018401801586151123,-0.3059943914413452,-0.01405516266822815,-0.15367239713668823,-0.029912829399108887,-0.2209310531616211,-0.03981947898864746,-0.26562628149986267,-0.0501120388507843,-0.2998102307319641,-0.03657594323158264,-0.12671923637390137,-0.04935601353645325,-0.1552334427833557,-0.03062838315963745,-0.12009608745574951,-0.021027714014053345,-0.09512406587600708,-0.05520051717758179,-0.09108889102935791,-0.06193244457244873,-0.12259232997894287,-0.0469624400138855,-0.0978899598121643,-0.03901663422584534,-0.07635724544525146
BACKWARD,0.0,0.0,0.024213433265686035,-0.039205849170684814,0.021087080240249634,-0.10045838356018066,-0.017471253871917725,-0.13128989934921265,-0.04920884966850281,-0.14873576164245605,0.016321003437042236,-0.1631077527999878,0.019282758235931396,-0.22944539785385132,0.019772201776504517,-0.2726958394050598,0.018323421478271484,-0.3068796396255493,-0.013081669807434082,-0.15400880575180054,-0.029047906398773193,-0.2216125726699829,-0.03904837369918823,-0.26610472798347473,-0.04949638247489929,-0.3006269335746765,-0.03563117980957031,-0.12733817100524902,-0.049275487661361694,-0.15425461530685425,-0.03165814280509949,-0.11824524402618408,-0.02217233180999756,-0.09289729595184326,-0.05448424816131592,-0.09244239330291748,-0.062232911586761475,-0.12193018198013306,-0.04759109020233154,-0.09689146280288696,-0.03922811150550842,-0.075522780418396
BACKWARD,0.0,0.0,0.02440980076789856,-0.04066264629364014,0.020393669605255127,-0.10321581363677979,-0.018214493989944458,-0.1338401436805725,-0.05041611194610596,-0.15082257986068726,0.016503602266311646,-0.16389763355255127,0.019167810678482056,-0.23148345947265625,0.019500702619552612,-0.2744753956794739,0.018206655979156494,-0.3086162805557251,-0.013170838356018066,-0.15444576740264893,-0.02965301275253296,-0.2231554388999939,-0.03972253203392029,-0.2677684724330902,-0.04987460374832153,-0.3019065260887146,-0.03587549924850464,-0.12773489952087402,-0.04960271716117859,-0.15643620491027832,-0.031079977750778198,-0.11997038125991821,-0.021043986082077026,-0.093758225440979,-0.05458340048789978,-0.09274274110794067,-0.06253346800804138,-0.12390029430389404,-0.047032296657562256,-0.09849226474761963,-0.03784388303756714,-0.07590705156326294
BACKWARD,0.0,0.0,0.023640722036361694,-0.041072845458984375,0.01962992548942566,-0.10157632827758789,-0.018714189529418945,-0.13254648447036743,-0.0505027174949646,-0.14980477094650269,0.01681402325630188,-0.1630529761314392,0.01991856098175049,-0.2316390872001648,0.020284563302993774,-0.2749893069267273,0.01914525032043457,-0.3101956248283386,-0.013188809156417847,-0.15347963571548462,-0.02932068705558777,-0.2222346067428589,-0.03899678587913513,-0.26677459478378296,-0.04873219132423401,-0.3025173544883728,-0.035925328731536865,-0.1262403130531311,-0.049571067094802856,-0.1580788493156433,-0.03054448962211609,-0.1210971474647522,-0.020804941654205322,-0.0950326919555664,-0.05425563454627991,-0.08979260921478271,-0.06176578998565674,-0.12374275922775269,-0.04613298177719116,-0.09820449352264404,-0.037477463483810425,-0.07522863149642944
BACKWARD,0.0,0.0,0.02407577633857727,-0.04247426986694336,0.019189655780792236,-0.10407501459121704,-0.019238442182540894,-0.13502931594848633,-0.05077281594276428,-0.15112453699111938,0.015762925148010254,-0.16270166635513306,0.01898476481437683,-0.23079895973205566,0.019260913133621216,-0.2739790678024292,0.018125325441360474,-0.3093460202217102,-0.01332506537437439,-0.15300333499908447,-0.028534114360809326,-0.22158819437026978,-0.03856506943702698,-0.26638492941856384,-0.04886576533317566,-0.3015381097793579,-0.03565925359725952,-0.1263081431388855,-0.050227850675582886,-0.1567973494529724,-0.03194954991340637,-0.12086611986160278,-0.022147297859191895,-0.0943460464477539,-0.05412858724594116,-0.09060424566268921,-0.06352829933166504,-0.12548208236694336,-0.04768413305282593,-0.1009560227394104,-0.03762620687484741,-0.07708489894866943
BACKWARD,0.0,0.0,0.02394041419029236,-0.043348491191864014,0.01865321397781372,-0.10601520538330078,-0.019755005836486816,-0.13679319620132446,-0.05116698145866394,-0.1527361273765564,0.016108691692352295,-0.16385525465011597,0.01940906047821045,-0.2328147292137146,0.020167917013168335,-0.2760484218597412,0.019656836986541748,-0.31106799840927124,-0.013406515121459961,-0.1544872522354126,-0.02938517928123474,-0.22407633066177368,-0.03940927982330322,-0.2692818343639374,-0.04923751950263977,-0.30483075976371765,-0.03615683317184448,-0.1280311942100525,-0.04987955093383789,-0.15946698188781738,-0.03151986002922058,-0.12341392040252686,-0.02162829041481018,-0.09695923328399658,-0.05486556887626648,-0.09280526638031006,-0.06390380859375,-0.12675362825393677,-0.04866749048233032,-0.10278302431106567,-0.039109885692596436,-0.08015602827072144
